claim_id,ml_risk_score,llm_risk_score,hybrid_risk_score,risk_level,recommendation,red_flags,model_breakdown,timestamp,product_type,claim_amount,location,claim_date
CLM-006636,29.463139278492513,0,17.677883567095506,LOW,APPROVE,[],"{'random_forest': 57.56905449799129, 'gradient_boosting': 37.06720737366918, 'isolation_forest': 0.0, 'neural_network': 23.21629524230957}",2025-11-01T11:24:25.228284,Life,17943.568646932665,Thika,2024-02-16 11:21:16.435157
CLM-000252,13.518973822536346,20,16.11138429352181,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 22.06561359116566, 'gradient_boosting': 11.545822637357098, 'isolation_forest': 0.0, 'neural_network': 20.46445906162262}",2025-11-01T11:24:25.354574,Liability,32745.962986283168,Kisumu,2025-07-17 11:21:16.412297
CLM-000446,16.365122818430507,0,9.819073691058303,LOW,APPROVE,[],"{'random_forest': 33.103202719006205, 'gradient_boosting': 14.248101070928277, 'isolation_forest': 0.0, 'neural_network': 18.109187483787537}",2025-11-01T11:24:25.471846,Aviation,299542.10330205964,Kisumu,2024-10-15 11:21:16.412998
CLM-001372,12.710471473323166,0,7.626282883993899,LOW,APPROVE,[],"{'random_forest': 22.72324309768669, 'gradient_boosting': 17.482976246400195, 'isolation_forest': 0.0, 'neural_network': 10.63566654920578}",2025-11-01T11:24:25.587560,Motor,170695.69718417156,Nairobi,2024-04-08 11:21:16.416337
CLM-004236,18.257710140242743,20,18.954626084145644,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 30.925210422651332, 'gradient_boosting': 14.624834158819814, 'isolation_forest': 0.0, 'neural_network': 27.480795979499817}",2025-11-01T11:24:25.706268,Liability,9054.857854480013,Kitale,2025-03-08 11:21:16.426540
CLM-005409,12.219035123246409,0,7.331421073947845,LOW,APPROVE,[],"{'random_forest': 20.67049482640563, 'gradient_boosting': 7.282198057632251, 'isolation_forest': 0.0, 'neural_network': 20.923447608947754}",2025-11-01T11:24:25.843129,Aviation,2347.4774310977805,Eldoret,2024-09-22 11:21:16.430700
CLM-003748,19.11263601843075,0,11.46758161105845,LOW,APPROVE,[],"{'random_forest': 43.86779296221493, 'gradient_boosting': 24.215594874144248, 'isolation_forest': 0.0, 'neural_network': 8.367156237363815}",2025-11-01T11:24:25.974020,Property,243764.95453056923,Kisumu,2025-01-19 11:21:16.424801
CLM-002336,10.753678470171362,0,6.4522070821028175,LOW,APPROVE,[],"{'random_forest': 18.624051428887295, 'gradient_boosting': 13.9114335082118, 'isolation_forest': 0.0, 'neural_network': 10.47922894358635}",2025-11-01T11:24:26.097842,Marine,375854.7696483787,Nyeri,2025-05-11 11:21:16.419771
CLM-007488,13.98585784864656,0,8.391514709187936,LOW,APPROVE,[],"{'random_forest': 21.445409795458076, 'gradient_boosting': 21.39364838249914, 'isolation_forest': 0.0, 'neural_network': 13.104373216629028}",2025-11-01T11:24:26.236146,Motor,27658.904718202557,Kitale,2024-02-19 11:21:16.438235
CLM-001930,9.886556905715132,20,13.931934143429078,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 19.5772091279037, 'gradient_boosting': 12.371008789413306, 'isolation_forest': 0.0, 'neural_network': 7.598009705543518}",2025-11-01T11:24:26.358389,Motor,19496.412828157612,Nyeri,2025-01-10 11:21:16.418329
CLM-000166,22.94204072839332,0,13.765224437035991,LOW,APPROVE,[],"{'random_forest': 46.15649995562554, 'gradient_boosting': 21.147949788849846, 'isolation_forest': 0.0, 'neural_network': 24.4637131690979}",2025-11-01T11:24:26.478875,Aviation,54181.698235213014,Nakuru,2024-09-21 11:21:16.411994
CLM-004964,27.33844158556008,20,24.40306495133605,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 62.37053836172781, 'gradient_boosting': 24.422396076101194, 'isolation_forest': 0.0, 'neural_network': 22.560831904411316}",2025-11-01T11:24:26.599028,Medical,70250.10027882522,Kisumu,2024-11-27 11:21:16.429127
CLM-009884,15.305005836379138,0,9.183003501827482,LOW,APPROVE,[],"{'random_forest': 26.645684263410217, 'gradient_boosting': 13.845630278452617, 'isolation_forest': 0.0, 'neural_network': 20.728708803653717}",2025-11-01T11:24:26.720202,Liability,70862.60232185663,Mombasa,2025-06-28 11:21:16.446755
CLM-007031,52.927168194618154,20,39.75630091677089,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 37.02411185687221, 'gradient_boosting': 27.04552474301158, 'isolation_forest': 100.0, 'neural_network': 47.63903617858887}",2025-11-01T11:24:26.841283,Medical,15419.794428880841,Thika,2023-12-14 11:21:16.436607
CLM-003021,24.268099537755504,0,14.560859722653301,LOW,APPROVE,[],"{'random_forest': 34.72463748260206, 'gradient_boosting': 32.382610312127234, 'isolation_forest': 0.0, 'neural_network': 29.965150356292725}",2025-11-01T11:24:26.958118,Medical,264461.0659183524,Kisumu,2024-11-05 11:21:16.422232
CLM-005900,97.3815672467705,20,66.4289403480623,MEDIUM,REVIEW,['Early claim after policy start'],"{'random_forest': 97.03973846238549, 'gradient_boosting': 97.57082460543074, 'isolation_forest': 100.0, 'neural_network': 94.91570591926575}",2025-11-01T11:24:27.076698,Medical,60064.702280800906,Thika,2025-05-07 11:21:16.432442
CLM-000477,13.836227047224098,0,8.301736228334459,LOW,APPROVE,[],"{'random_forest': 23.429901343644914, 'gradient_boosting': 17.089600174681102, 'isolation_forest': 0.0, 'neural_network': 14.825406670570374}",2025-11-01T11:24:27.197394,Medical,16197.534096959796,Nyeri,2024-10-01 11:21:16.413106
CLM-001424,18.024824710256198,20,18.81489482615372,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 33.32017995818522, 'gradient_boosting': 24.096904920761485, 'isolation_forest': 0.0, 'neural_network': 14.682213962078094}",2025-11-01T11:24:27.323456,Liability,101176.4926587265,Garissa,2024-05-13 11:21:16.416518
CLM-007478,59.03235296966663,45,53.41941178179998,MEDIUM,REVIEW,"['High claim amount', 'Insufficient documentation']","{'random_forest': 54.74383207659923, 'gradient_boosting': 58.30297628787283, 'isolation_forest': 100.0, 'neural_network': 23.08260351419449}",2025-11-01T11:24:27.447934,Liability,1337465.9882580098,Garissa,2024-02-07 11:21:16.438197
CLM-007155,38.586991757493664,25,33.1521950544962,LOW,APPROVE,['High claim amount'],"{'random_forest': 20.019157306905914, 'gradient_boosting': 19.954237684418207, 'isolation_forest': 100.0, 'neural_network': 14.374572038650513}",2025-11-01T11:24:27.566638,Property,1291710.4855789868,Nakuru,2025-10-26 11:21:16.437053
CLM-003063,17.20986118836645,0,10.32591671301987,LOW,APPROVE,[],"{'random_forest': 33.00398733103735, 'gradient_boosting': 15.915386953049026, 'isolation_forest': 0.0, 'neural_network': 19.920070469379425}",2025-11-01T11:24:27.723297,Medical,28815.91637535091,Nairobi,2024-12-07 11:21:16.422377
CLM-003709,39.643499127788054,0,23.78609947667283,LOW,APPROVE,[],"{'random_forest': 28.3014824431675, 'gradient_boosting': 18.503977053261906, 'isolation_forest': 100.0, 'neural_network': 11.768537014722824}",2025-11-01T11:24:27.894634,Marine,275596.73014453985,Malindi,2024-03-10 11:21:16.424663
CLM-008648,61.28876706237219,15,42.77326023742331,LOW,APPROVE,['Vague or excessive descriptions'],"{'random_forest': 84.32194402800631, 'gradient_boosting': 86.78790122381702, 'isolation_forest': 0.0, 'neural_network': 74.0452229976654}",2025-11-01T11:24:28.032722,Medical,115200.47209971228,Thika,2025-01-13 11:21:16.442379
CLM-007092,40.85750430520566,45,42.514502583123395,LOW,APPROVE,"['High claim amount', 'No police report for motor claim']","{'random_forest': 35.75276126709926, 'gradient_boosting': 18.134366060668402, 'isolation_forest': 100.0, 'neural_network': 9.542889893054962}",2025-11-01T11:24:28.153262,Motor,596729.8029108034,Nyeri,2024-10-12 11:21:16.436821
CLM-001835,14.854659768570707,0,8.912795861142424,LOW,APPROVE,[],"{'random_forest': 23.889581312259594, 'gradient_boosting': 18.73762615620735, 'isolation_forest': 0.0, 'neural_network': 16.791431605815887}",2025-11-01T11:24:28.283233,Medical,232312.12224029476,Thika,2024-03-29 11:21:16.417990
CLM-009043,14.03352546546872,20,16.420115279281234,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 27.964594915287215, 'gradient_boosting': 9.048305610203844, 'isolation_forest': 0.0, 'neural_network': 19.12120133638382}",2025-11-01T11:24:28.404642,Liability,118873.94849230598,Nairobi,2025-06-21 11:21:16.443777
CLM-008789,9.520770067274562,0,5.712462040364737,LOW,APPROVE,[],"{'random_forest': 14.473592246633576, 'gradient_boosting': 8.142708552020945, 'isolation_forest': 0.0, 'neural_network': 15.466779470443726}",2025-11-01T11:24:28.525451,Marine,81127.82888573891,Kitale,2024-11-24 11:21:16.442875
CLM-003901,42.328893964740814,20,33.397336378844486,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 34.78869813373161, 'gradient_boosting': 26.624903702843195, 'isolation_forest': 100.0, 'neural_network': 7.901974022388458}",2025-11-01T11:24:28.644992,Motor,18731.72545084939,Eldoret,2024-02-06 11:21:16.425349
CLM-001101,15.475850225762661,0,9.285510135457596,LOW,APPROVE,[],"{'random_forest': 24.375529115135144, 'gradient_boosting': 12.434563696751857, 'isolation_forest': 0.0, 'neural_network': 25.093308091163635}",2025-11-01T11:24:28.791124,Liability,13052.550598053127,Nakuru,2024-05-04 11:21:16.415350
CLM-005185,12.732194163382077,25,17.639316498029245,LOW,APPROVE,['High claim amount'],"{'random_forest': 25.20178642944361, 'gradient_boosting': 11.067682326993786, 'isolation_forest': 0.0, 'neural_network': 14.659307897090912}",2025-11-01T11:24:28.910790,Marine,1028243.0837568722,Nyeri,2025-09-08 11:21:16.429902
CLM-006672,12.325602496311328,0,7.395361497786796,LOW,APPROVE,[],"{'random_forest': 23.120171643585508, 'gradient_boosting': 9.731341482490793, 'isolation_forest': 0.0, 'neural_network': 16.450896859169006}",2025-11-01T11:24:29.030978,Marine,186720.32054470506,Nakuru,2025-09-10 11:21:16.435282
CLM-004789,13.635836473147556,25,18.181501883888533,LOW,APPROVE,['High claim amount'],"{'random_forest': 29.040701345091563, 'gradient_boosting': 12.410712310350371, 'isolation_forest': 0.0, 'neural_network': 13.091932237148285}",2025-11-01T11:24:29.155846,Aviation,914347.732675978,Nairobi,2024-09-19 11:21:16.428501
CLM-000438,10.772597286533859,20,14.463558371920314,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 18.047933013429898, 'gradient_boosting': 13.025273871953807, 'isolation_forest': 0.0, 'neural_network': 12.017182260751724}",2025-11-01T11:24:29.276085,Property,15254.196661885415,Kitale,2025-05-20 11:21:16.412970
CLM-007888,19.24634318085251,25,21.547805908511506,LOW,APPROVE,['High claim amount'],"{'random_forest': 26.901191767303466, 'gradient_boosting': 25.650103216390995, 'isolation_forest': 0.0, 'neural_network': 24.434077739715576}",2025-11-01T11:24:29.401791,Life,1826251.3366090364,Kisumu,2025-05-19 11:21:16.439650
CLM-004708,15.31779584851837,0,9.190677509111023,LOW,APPROVE,[],"{'random_forest': 28.063613430792543, 'gradient_boosting': 9.938903099839472, 'isolation_forest': 0.0, 'neural_network': 23.268666863441467}",2025-11-01T11:24:29.522620,Marine,87980.11427476686,Kitale,2024-01-17 11:21:16.428217
CLM-003997,13.77098158342368,0,8.262588950054207,LOW,APPROVE,[],"{'random_forest': 23.355630276255017, 'gradient_boosting': 13.370865658975498, 'isolation_forest': 0.0, 'neural_network': 18.357430398464203}",2025-11-01T11:24:29.643005,Liability,17095.971654332337,Malindi,2024-12-30 11:21:16.425688
CLM-000359,16.82767750024361,20,18.096606500146166,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 35.63198550406479, 'gradient_boosting': 12.475948243686224, 'isolation_forest': 0.0, 'neural_network': 19.20277625322342}",2025-11-01T11:24:29.759847,Motor,91664.62650346456,Malindi,2024-11-20 11:21:16.412679
CLM-002558,27.664796986944047,0,16.598878192166428,LOW,APPROVE,[],"{'random_forest': 47.17589799394461, 'gradient_boosting': 47.273243543270965, 'isolation_forest': 0.0, 'neural_network': 16.210046410560608}",2025-11-01T11:24:29.875767,Motor,275294.94136067043,Mombasa,2024-06-16 11:21:16.420581
CLM-006664,10.998230914717839,0,6.598938548830703,LOW,APPROVE,[],"{'random_forest': 19.76888866721838, 'gradient_boosting': 13.84235948005439, 'isolation_forest': 0.0, 'neural_network': 10.381675511598587}",2025-11-01T11:24:29.992278,Property,70104.33930706464,Mombasa,2024-10-28 11:21:16.435254
CLM-003109,11.330881928609985,0,6.798529157165991,LOW,APPROVE,[],"{'random_forest': 19.854615277428213, 'gradient_boosting': 15.338143422653202, 'isolation_forest': 0.0, 'neural_network': 10.13076901435852}",2025-11-01T11:24:30.113380,Aviation,32447.225730265112,Nyeri,2025-03-24 11:21:16.422539
CLM-007884,44.33399813645421,45,44.60039888187252,LOW,APPROVE,"['High claim amount', 'Insufficient documentation']","{'random_forest': 34.41408284490001, 'gradient_boosting': 22.853517543362216, 'isolation_forest': 100.0, 'neural_network': 20.068392157554626}",2025-11-01T11:24:30.232569,Liability,3909296.024986598,Kisumu,2025-06-08 11:21:16.439636
CLM-008391,9.449610200259931,0,5.669766120155958,LOW,APPROVE,[],"{'random_forest': 20.471257003152296, 'gradient_boosting': 7.072814121774298, 'isolation_forest': 0.0, 'neural_network': 10.254369676113129}",2025-11-01T11:24:30.355997,Liability,18234.410129180967,Eldoret,2025-08-29 11:21:16.441467
CLM-009924,18.403184860139447,0,11.041910916083667,LOW,APPROVE,[],"{'random_forest': 30.276005700544705, 'gradient_boosting': 24.012027245204887, 'isolation_forest': 0.0, 'neural_network': 19.324706494808197}",2025-11-01T11:24:30.475341,Aviation,23441.220643423065,Malindi,2023-12-16 11:21:16.446895
CLM-006356,11.344396113950348,0,6.806637668370208,LOW,APPROVE,[],"{'random_forest': 20.942417021070767, 'gradient_boosting': 10.485829833068944, 'isolation_forest': 0.0, 'neural_network': 13.949337601661682}",2025-11-01T11:24:30.594866,Liability,33417.897019301294,Kisumu,2024-03-14 11:21:16.434056
CLM-006534,14.013290471642856,20,16.407974282985712,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 26.594903171717355, 'gradient_boosting': 16.02073725718195, 'isolation_forest': 0.0, 'neural_network': 13.43752145767212}",2025-11-01T11:24:30.713341,Property,40485.282748670696,Nyeri,2025-08-25 11:21:16.434778
CLM-006706,51.333860258500806,45,48.80031615510048,LOW,APPROVE,"['High claim amount', 'Insufficient documentation']","{'random_forest': 48.22925485858428, 'gradient_boosting': 38.718221807552446, 'isolation_forest': 100.0, 'neural_network': 18.387964367866516}",2025-11-01T11:24:30.830533,Aviation,777530.076484501,Malindi,2025-07-05 11:21:16.435415
CLM-004336,13.903601275866384,20,16.34216076551983,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 25.742024263748426, 'gradient_boosting': 10.333330081832129, 'isolation_forest': 0.0, 'neural_network': 19.53905075788498}",2025-11-01T11:24:30.946726,Life,122015.8074460741,Nairobi,2025-10-04 11:21:16.426889
CLM-002232,66.10560153051952,20,47.66336091831171,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 63.31250752292939, 'gradient_boosting': 49.60652640676588, 'isolation_forest': 100.0, 'neural_network': 51.50337219238281}",2025-11-01T11:24:31.063680,Liability,19345.529357684125,Nairobi,2024-03-16 11:21:16.419404
CLM-002100,24.560560782746194,40,30.736336469647718,LOW,APPROVE,"['Insufficient documentation', 'No police report for motor claim']","{'random_forest': 39.88696332347089, 'gradient_boosting': 27.810942177241976, 'isolation_forest': 0.0, 'neural_network': 30.54433763027191}",2025-11-01T11:24:31.183980,Motor,70728.31097103347,Nyeri,2025-07-18 11:21:16.418928
CLM-000661,20.96213229598731,0,12.577279377592385,LOW,APPROVE,[],"{'random_forest': 45.413431371589624, 'gradient_boosting': 22.01474535340576, 'isolation_forest': 0.0, 'neural_network': 16.420352458953857}",2025-11-01T11:24:31.329899,Marine,255952.76735956367,Malindi,2024-09-15 11:21:16.413758
CLM-002444,12.727722389571122,0,7.636633433742673,LOW,APPROVE,[],"{'random_forest': 18.21012582290268, 'gradient_boosting': 5.365131888000222, 'isolation_forest': 0.0, 'neural_network': 27.335631847381592}",2025-11-01T11:24:31.448877,Life,8276.76458860677,Kisumu,2024-04-21 11:21:16.420178
CLM-002036,66.29891108868246,0,39.77934665320947,LOW,APPROVE,[],"{'random_forest': 58.42474769771392, 'gradient_boosting': 65.19463632872306, 'isolation_forest': 100.0, 'neural_network': 41.57626032829285}",2025-11-01T11:24:31.576912,Medical,170689.03683928322,Thika,2023-11-08 11:21:16.418702
CLM-004386,17.017310260043512,0,10.210386156026107,LOW,APPROVE,[],"{'random_forest': 35.4149790051501, 'gradient_boosting': 12.57724359525421, 'isolation_forest': 0.0, 'neural_network': 20.077018439769745}",2025-11-01T11:24:31.694536,Medical,70989.14412724962,Nakuru,2024-01-23 11:21:16.427075
CLM-004106,37.79409473821022,20,30.676456842926132,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 62.162517020227156, 'gradient_boosting': 64.48901376948582, 'isolation_forest': 0.0, 'neural_network': 24.5248481631279}",2025-11-01T11:24:31.822340,Life,34165.48830737628,Nakuru,2025-09-10 11:21:16.426084
CLM-003593,16.720637119898793,20,18.032382271939277,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 30.44133709075051, 'gradient_boosting': 13.492877767819575, 'isolation_forest': 0.0, 'neural_network': 22.948333621025085}",2025-11-01T11:24:31.940058,Marine,18934.471808979,Nyeri,2025-01-09 11:21:16.424256
CLM-007773,71.68484925206533,40,59.0109095512392,MEDIUM,REVIEW,"['Insufficient documentation', 'No police report for motor claim']","{'random_forest': 66.92758375222915, 'gradient_boosting': 70.29582085300177, 'isolation_forest': 100.0, 'neural_network': 49.515992403030396}",2025-11-01T11:24:32.058729,Motor,238863.3711198025,Mombasa,2024-10-13 11:21:16.439247
CLM-007897,47.62850403974338,15,34.57710242384603,LOW,APPROVE,['Vague or excessive descriptions'],"{'random_forest': 73.77669211969128, 'gradient_boosting': 65.69592956716008, 'isolation_forest': 0.0, 'neural_network': 51.04139447212219}",2025-11-01T11:24:32.188931,Motor,63978.941064085906,Nyeri,2025-02-05 11:21:16.439682
CLM-007852,15.00426788710493,0,9.002560732262959,LOW,APPROVE,[],"{'random_forest': 32.6431161484997, 'gradient_boosting': 12.414848060537848, 'isolation_forest': 0.0, 'neural_network': 14.959107339382172}",2025-11-01T11:24:32.308902,Liability,72358.18158433112,Garissa,2025-08-21 11:21:16.439525
CLM-009152,40.52414146418314,20,32.31448487850989,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 26.91030380965957, 'gradient_boosting': 30.221833279511074, 'isolation_forest': 100.0, 'neural_network': 4.9644287675619125}",2025-11-01T11:24:32.425074,Motor,190381.99979806432,Thika,2023-11-22 11:21:16.444169
CLM-007102,45.17027518645659,0,27.102165111873955,LOW,APPROVE,[],"{'random_forest': 73.77120194327242, 'gradient_boosting': 76.9151130168789, 'isolation_forest': 0.0, 'neural_network': 29.99478578567505}",2025-11-01T11:24:32.543522,Motor,26151.945477769666,Garissa,2024-09-18 11:21:16.436856
CLM-000112,15.12976109756009,20,17.077856658536053,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 26.63836462155391, 'gradient_boosting': 15.20777241623894, 'isolation_forest': 0.0, 'neural_network': 18.67290735244751}",2025-11-01T11:24:32.659850,Life,39093.76134182215,Nairobi,2024-12-29 11:21:16.411790
CLM-003754,6.22967226838655,0,3.73780336103193,LOW,APPROVE,[],"{'random_forest': 10.585038521875166, 'gradient_boosting': 4.754452489251144, 'isolation_forest': 0.0, 'neural_network': 9.579198062419891}",2025-11-01T11:24:32.787892,Liability,214213.94722652124,Kisumu,2024-08-26 11:21:16.424822
CLM-009021,13.234425398622262,20,15.940655239173356,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 29.670226723038663, 'gradient_boosting': 10.144725542837103, 'isolation_forest': 0.0, 'neural_network': 13.122749328613281}",2025-11-01T11:24:32.905659,Life,3996.18580292582,Nyeri,2024-02-19 11:21:16.443701
CLM-003312,16.88704985653858,0,10.13222991392315,LOW,APPROVE,[],"{'random_forest': 29.89601638579255, 'gradient_boosting': 13.857551380377197, 'isolation_forest': 0.0, 'neural_network': 23.79463165998459}",2025-11-01T11:24:33.032180,Aviation,239722.98788701868,Thika,2025-06-22 11:21:16.423259
CLM-000730,44.56310331345515,20,34.73786198807309,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 37.12821232476794, 'gradient_boosting': 26.683879006750438, 'isolation_forest': 100.0, 'neural_network': 14.440321922302246}",2025-11-01T11:24:33.153362,Liability,453153.3606785277,Garissa,2024-03-21 11:21:16.414012
CLM-002048,47.237118255541034,25,38.342270953324615,LOW,APPROVE,['High claim amount'],"{'random_forest': 34.973625542891114, 'gradient_boosting': 12.548087521005815, 'isolation_forest': 100.0, 'neural_network': 41.42675995826721}",2025-11-01T11:24:33.276783,Marine,1673592.0239001156,Garissa,2025-04-16 11:21:16.418746
CLM-009225,26.171516764593367,20,23.702910058756018,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 43.81777045892951, 'gradient_boosting': 31.17048797613005, 'isolation_forest': 0.0, 'neural_network': 29.697808623313904}",2025-11-01T11:24:33.398933,Motor,46029.48828469545,Nakuru,2025-05-19 11:21:16.444425
CLM-007931,39.007413106971995,25,33.4044478641832,LOW,APPROVE,['High claim amount'],"{'random_forest': 32.506041328615545, 'gradient_boosting': 13.579034329205223, 'isolation_forest': 100.0, 'neural_network': 9.944576770067215}",2025-11-01T11:24:33.521324,Liability,1110402.3038430917,Garissa,2025-03-20 11:21:16.439817
CLM-005842,10.255628998915505,45,24.153377399349303,LOW,APPROVE,"['High claim amount', 'Insufficient documentation']","{'random_forest': 24.57908352684763, 'gradient_boosting': 5.660480607194442, 'isolation_forest': 0.0, 'neural_network': 10.78295186161995}",2025-11-01T11:24:33.637483,Property,828285.856100617,Eldoret,2025-04-02 11:21:16.432237
CLM-004006,59.85456820415131,0,35.912740922490784,LOW,APPROVE,[],"{'random_forest': 48.58562065091894, 'gradient_boosting': 26.78373010376615, 'isolation_forest': 100.0, 'neural_network': 64.04892206192017}",2025-11-01T11:24:33.753012,Motor,10848.971854619338,Nakuru,2024-01-04 11:21:16.425721
CLM-003539,43.36219670817775,45,44.01731802490664,LOW,APPROVE,"['High claim amount', 'Insufficient documentation']","{'random_forest': 36.584228913814805, 'gradient_boosting': 14.077684339870908, 'isolation_forest': 100.0, 'neural_network': 22.78687357902527}",2025-11-01T11:24:33.886183,Aviation,3288733.3950049034,Nairobi,2024-12-06 11:21:16.424066
CLM-001854,14.353710187391039,0,8.612226112434623,LOW,APPROVE,[],"{'random_forest': 21.627923603095272, 'gradient_boosting': 16.390524145389318, 'isolation_forest': 0.0, 'neural_network': 19.39639300107956}",2025-11-01T11:24:34.007304,Medical,6253.368980591562,Garissa,2025-06-29 11:21:16.418060
CLM-004739,9.223215192009595,0,5.5339291152057575,LOW,APPROVE,[],"{'random_forest': 18.105622984410957, 'gradient_boosting': 7.857358982520021, 'isolation_forest': 0.0, 'neural_network': 10.929878801107407}",2025-11-01T11:24:34.128160,Property,175233.68600635306,Nyeri,2024-05-02 11:21:16.428325
CLM-004187,20.469489785747612,20,20.281693871448567,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 33.74646976955539, 'gradient_boosting': 26.202870525111233, 'isolation_forest': 0.0, 'neural_network': 21.928618848323822}",2025-11-01T11:24:34.256860,Aviation,53517.94886775151,Nairobi,2024-07-05 11:21:16.426369
CLM-006418,19.865025041455535,45,29.91901502487332,LOW,APPROVE,"['High claim amount', 'Insufficient documentation']","{'random_forest': 38.114252453313775, 'gradient_boosting': 15.993611083975948, 'isolation_forest': 0.0, 'neural_network': 25.35223662853241}",2025-11-01T11:24:34.402771,Liability,793287.90366877,Kisumu,2024-11-11 11:21:16.434367
CLM-009591,87.84133583587106,20,60.70480150152264,MEDIUM,REVIEW,['No police report for motor claim'],"{'random_forest': 80.54689412112295, 'gradient_boosting': 86.2681340806835, 'isolation_forest': 100.0, 'neural_network': 84.55031514167786}",2025-11-01T11:24:34.529268,Motor,159758.25072577072,Garissa,2025-02-23 11:21:16.445719
CLM-001403,13.617316732437518,20,16.17039003946251,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 28.942677352284786, 'gradient_boosting': 15.771708314686048, 'isolation_forest': 0.0, 'neural_network': 9.754881262779236}",2025-11-01T11:24:34.648432,Motor,7046.625529109638,Nyeri,2024-07-11 11:21:16.416445
CLM-003225,20.316750024670128,0,12.190050014802077,LOW,APPROVE,[],"{'random_forest': 37.877728826448816, 'gradient_boosting': 23.6250967512623, 'isolation_forest': 0.0, 'neural_network': 19.76417452096939}",2025-11-01T11:24:34.768512,Marine,39096.595398164995,Mombasa,2025-08-07 11:21:16.422955
CLM-002006,14.26815511641984,20,16.560893069851904,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 20.49544515546153, 'gradient_boosting': 14.46866666372964, 'isolation_forest': 0.0, 'neural_network': 22.10850864648819}",2025-11-01T11:24:34.886628,Motor,6569.480620694848,Nairobi,2025-10-27 11:21:16.418597
CLM-005028,12.209152614092929,0,7.325491568455757,LOW,APPROVE,[],"{'random_forest': 16.571328591391172, 'gradient_boosting': 14.48209304509529, 'isolation_forest': 0.0, 'neural_network': 17.783188819885254}",2025-11-01T11:24:35.002673,Aviation,70486.56186525045,Kisumu,2025-05-06 11:21:16.429352
CLM-004598,41.35595486081613,0,24.813572916489676,LOW,APPROVE,[],"{'random_forest': 31.710238451747923, 'gradient_boosting': 6.813942219505775, 'isolation_forest': 100.0, 'neural_network': 26.899638772010803}",2025-11-01T11:24:35.123204,Marine,5430.117598396681,Garissa,2024-07-03 11:21:16.427818
CLM-004051,12.290825708634543,0,7.374495425180726,LOW,APPROVE,[],"{'random_forest': 19.898201341928328, 'gradient_boosting': 11.913956940379009, 'isolation_forest': 0.0, 'neural_network': 17.351144552230835}",2025-11-01T11:24:35.240205,Life,74506.22507953922,Nyeri,2023-11-05 11:21:16.425879
CLM-005380,10.002095596065649,0,6.001257357639389,LOW,APPROVE,[],"{'random_forest': 21.502715597108107, 'gradient_boosting': 10.142214233405404, 'isolation_forest': 0.0, 'neural_network': 8.363452553749084}",2025-11-01T11:24:35.356449,Aviation,316047.94262063614,Garissa,2024-06-06 11:21:16.430599
CLM-004963,20.00346219327584,0,12.002077315965504,LOW,APPROVE,[],"{'random_forest': 43.76133611819485, 'gradient_boosting': 20.574650785573333, 'isolation_forest': 0.0, 'neural_network': 15.677861869335175}",2025-11-01T11:24:35.483240,Life,284434.867035159,Nyeri,2024-02-26 11:21:16.429123
CLM-000036,16.211539366949605,0,9.726923620169762,LOW,APPROVE,[],"{'random_forest': 24.218857102771572, 'gradient_boosting': 19.687515122946166, 'isolation_forest': 0.0, 'neural_network': 20.93978524208069}",2025-11-01T11:24:35.603713,Medical,35955.03526957574,Nairobi,2025-10-21 11:21:16.411517
CLM-008217,28.428308797682757,0,17.056985278609652,LOW,APPROVE,[],"{'random_forest': 55.5444386975768, 'gradient_boosting': 28.771541310887986, 'isolation_forest': 0.0, 'neural_network': 29.397255182266235}",2025-11-01T11:24:35.723281,Marine,18244.498487736542,Malindi,2024-05-03 11:21:16.440847
CLM-009241,19.637012356046355,20,19.782207413627813,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 34.228963234098586, 'gradient_boosting': 31.986647512537488, 'isolation_forest': 0.0, 'neural_network': 12.332438677549362}",2025-11-01T11:24:35.838806,Liability,412287.38897048717,Eldoret,2025-01-30 11:21:16.444481
